# # cmbedY,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,intMass,mullSurfaceArea,infilRate
1.106463045653119925e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.435833332999999357e+01,1.077777777999999920e+01,2.171691464419999917e+01,1.000000000000000000e+00,3.658760112258528478e-03,7.521081822631390423e+02,1.131462503166986489e+00,9.672905133677735245e-02
2.411425515634919847e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.288333332999999925e+01,-4.018981482000000049e+00,3.642407571829999569e+01,1.000000000000000000e+00,1.647109245553838881e-03,7.265286215594138639e+02,1.394775325686451906e+00,2.118058582314687188e-01
3.202421087357320317e+01,1.656627627999999959e+02,6.242436018999999447e+00,7.789166667000000643e+01,-2.931018518999999767e+00,4.503476606419999939e+01,1.000000000000000000e+00,4.214837492535227804e-03,2.618001681921099362e+02,1.554546011873910061e+00,2.529041842848324118e-01
1.752824594614099851e+01,1.210656770000000080e+02,4.333324600999999916e+02,5.734166667000000217e+01,-3.338888888999999693e+00,6.020328624999999789e+01,1.000000000000000000e+00,4.078316321891510207e-03,7.670330395394494190e+02,1.341712760883644107e+00,2.804956853868963984e-01
3.894291361415530162e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.418333332999999641e+01,-4.287037037000000161e+00,5.262784791749999869e+01,1.000000000000000000e+00,3.667660470385333219e-03,8.326443634527042832e+02,1.344981033874490750e+00,9.487620908632071748e-02
2.370079950028129900e+01,9.533746963000000108e+01,2.892267809000000156e+01,8.996666666999999507e+01,3.104166666999999880e+00,3.760389830999999816e+01,1.000000000000000000e+00,2.165475167158929966e-03,9.708996118820086849e+02,1.661082883544951594e+00,7.820524883309212805e-02
2.123907416468999898e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.927500000000000568e+01,1.145092593000000036e+01,2.568054818579999932e+01,0.000000000000000000e+00,1.852672079947059042e-03,2.309456351406304293e+02,1.316587711206065547e+00,1.620800857636898462e-01
1.934485371403820153e+01,1.386963099000000170e+02,6.260060862999999927e+02,5.263333332999999925e+01,-3.685185189999999888e-01,3.743870286579999629e+01,1.000000000000000000e+00,3.408130994495622672e-03,8.569322525443425320e+02,1.332211347827509940e+00,2.572587927010658859e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.135833332999999357e+01,1.343425925999999926e+01,2.308987800499999921e+01,0.000000000000000000e+00,2.432982096704852659e-03,4.790099240320593594e+02,1.556650084679933155e+00,1.523263590679505841e-01
1.973903383260820021e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.426666666999999933e+01,-1.145833332999999898e+00,3.040585295829999879e+01,1.000000000000000000e+00,4.722158776022705035e-03,3.511754335990665368e+02,1.414608811043623904e+00,1.664724213646371909e-01
6.348470578643129691e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.049166667000000075e+01,8.874537036999999629e+00,1.944492518420000238e+01,1.000000000000000000e+00,2.094312348833432275e-03,2.499298398502469638e+02,1.360453450963232891e+00,1.123556629470736784e-01
3.677587516659539801e+01,4.080062239000000091e+01,3.951143533999999846e+00,8.158333333000000209e+01,-5.092592593000000001e+00,5.259741921330000025e+01,1.000000000000000000e+00,1.223378252991581469e-03,6.972621591114652801e+02,1.196511064309087935e+00,1.553925302176786261e-01
2.237780328197870006e+01,7.220453994000000364e+01,1.798263181000000088e+01,7.462500000000000000e+01,1.342638889000000013e+01,2.740463718920000247e+01,1.000000000000000000e+00,1.597935879944447799e-03,4.150599889109504375e+02,1.581997051913690999e+00,2.939388239002346803e-01
2.694273408828539829e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.147499999999999432e+01,3.702777778000000186e+00,2.050797076829999810e+01,1.000000000000000000e+00,1.705303850815381283e-03,2.762135249710030394e+02,1.145096020222331479e+00,8.562612416474325860e-02
2.150554735078220148e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.939166667000000643e+01,8.495370369999999838e+00,2.259193255499999964e+01,1.000000000000000000e+00,3.306431697746124200e-03,8.831505608723554133e+02,1.579668323770454741e+00,2.267329554163327043e-01
2.081899570537060029e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.825000000000000000e+01,-1.236435185000000025e+01,5.031653805580000238e+01,1.000000000000000000e+00,3.184932051740273651e-03,5.935259858316915142e+02,1.524131258141881107e+00,9.152301312522151400e-02
6.377746095789859737e+00,1.680215379999999925e+01,8.171030118999999203e+00,5.329166666999999791e+01,1.789120370999999921e+01,3.473521889749999758e+01,2.500000000000000000e-01,2.410868984183883734e-03,4.688278277131037157e+02,1.335639081427556052e+00,1.021902036341341830e-01
3.265171415285620071e+01,4.299966169000000349e+01,1.288711657999999982e+00,6.950000000000000000e+01,-4.861111111000000484e+00,4.822523458330000068e+01,1.000000000000000000e+00,2.914521689132143923e-03,5.006911042559101475e+02,1.299483829066165663e+00,1.322080730235835611e-01
1.314682717273119916e+00,4.421076483999999418e+00,8.272567828999999762e+00,4.428333332999999783e+01,1.306388888999999942e+01,2.282765580579999920e+01,0.000000000000000000e+00,3.059996505574557636e-03,6.291593778063286209e+02,1.273584743968561250e+00,2.800357492266295628e-02
1.456159720459289986e+01,2.159034745000000157e+02,3.276169944000000100e+01,7.405833332999999641e+01,5.252314815000000081e+00,2.679530824500000108e+01,1.000000000000000000e+00,2.848425659497415795e-03,5.680983693012983622e+02,1.437444582624876066e+00,1.127058747979942654e-01
1.888664322724959987e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.895833333000000209e+01,-1.013101851999999958e+01,3.628726905079999909e+01,1.000000000000000000e+00,4.816335557574463744e-03,3.710624394286463144e+02,1.154711258451081690e+00,1.886896128130552408e-01
1.915550284931070024e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,-2.000000000000000111e-01,2.232871452830000081e+01,1.000000000000000000e+00,3.120874168752915331e-03,6.235314881598560532e+02,1.368764898487480064e+00,2.339099693625845966e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.850833332999999925e+01,1.343240740999999971e+01,2.390934259249999982e+01,0.000000000000000000e+00,4.499762195844964410e-03,4.730491890103701280e+02,1.536526449766676405e+00,2.063040626991000381e-01
5.585611613298750200e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.740000000000000568e+01,6.002777777999999564e+00,5.684740097249999735e+01,1.000000000000000000e+00,2.848425659497415795e-03,5.680983693012983622e+02,1.437444582624876066e+00,1.127058747979942654e-01
6.276012144724710140e+01,5.867768197000000185e+01,4.096590260000000372e-01,6.929999999999999716e+01,-4.147222221999999903e+00,6.529663185079999721e+01,1.000000000000000000e+00,2.728238875768560119e-03,3.982661048848825658e+02,1.339252835768103500e+00,3.914501042940056463e-02
2.209254728983900051e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.460833332999999357e+01,-3.533333333000000298e+00,3.913964911920000134e+01,1.000000000000000000e+00,4.091309303554037380e-03,7.014619636920560879e+02,1.546689360619299070e+00,1.137805286907227487e-01
3.383445278535010203e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.929999999999999716e+01,-1.259583334000000043e+01,5.155643014000000335e+01,1.000000000000000000e+00,3.120874168752915331e-03,6.235314881598560532e+02,1.368764898487480064e+00,2.339099693625845966e-01
0.000000000000000000e+00,1.186901699000000008e+02,2.779888203000000431e+02,7.306666667000000359e+01,1.635324074000000039e+01,2.407654868999999920e+01,0.000000000000000000e+00,4.766283376614981020e-03,4.282799162420939183e+02,1.413971493381880995e+00,3.398113576125512403e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.755833332999999641e+01,1.265138888999999978e+01,2.231136184580000048e+01,0.000000000000000000e+00,1.781464319824298953e-03,5.957030745319588050e+02,1.718418101108737162e+00,2.886271828006232720e-01
1.073100122243969956e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.611666667000000075e+01,-6.629629630000000162e-01,3.590612046829999571e+01,1.000000000000000000e+00,2.079797831601540650e-03,2.396990434701755248e+02,1.160905987431990249e+00,5.653263469274560915e-02
2.774988199477339990e+01,2.374084660000000113e+01,5.397090900000000024e-01,9.709166666999999507e+01,6.408796296000000225e+00,3.687410002920000096e+01,1.000000000000000000e+00,1.163744389095558700e-03,7.872795966466964046e+02,1.712874417200004107e+00,1.520323891143737505e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.050000000000000000e+01,2.062268518000000128e+01,2.289778888829999914e+01,0.000000000000000000e+00,3.118381579780752852e-03,9.559626649184283451e+02,1.284683070185703047e+00,5.168379711611700150e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.911666667000000075e+01,1.569212963000000016e+01,2.270781715249999877e+01,0.000000000000000000e+00,1.877059016574952064e-03,9.061730711556226652e+02,1.700088246924905011e+00,2.376169486045298096e-01
1.611197047376700109e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.647499999999999432e+01,1.098009258999999993e+01,1.989589486579999900e+01,1.000000000000000000e+00,1.046787518308506552e-03,2.540718134966236903e+02,1.143589965718087242e+00,1.174278113248759248e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.861666667000000075e+01,1.572175926000000068e+01,2.257491778329999832e+01,0.000000000000000000e+00,1.638410448303543026e-03,3.600932384042500871e+02,1.706002153086286999e+00,2.583439723781976727e-01
2.352944436333789824e+01,1.685296428000000049e+02,6.309478397999998833e+02,4.899166667000000075e+01,2.398888888999999836e+01,2.442485279670000153e+01,0.000000000000000000e+00,2.653523422612122026e-03,8.309883606011621850e+02,1.518179156410710107e+00,2.645838340721909376e-01
4.166004704001060333e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.840000000000000568e+01,-8.888888899999999871e-02,3.833788023079999618e+01,1.000000000000000000e+00,1.767783039842306305e-03,8.982802930747897108e+02,1.459298597235314077e+00,2.201947446446833601e-01
2.024252553075379879e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.089999999999999858e+01,-7.038888888999999871e+00,3.567534024670000292e+01,1.000000000000000000e+00,4.373315535075909810e-03,2.853609739816519095e+02,1.461813783991471771e+00,2.709913464357697199e-01
2.413668704950519839e+01,5.269835997999999933e+01,2.839733773000000294e+00,8.682500000000000284e+01,3.877314815000000081e+00,3.737816090169999939e+01,1.000000000000000000e+00,1.134505924263686915e-03,2.476334184606370741e+02,1.614110242168923959e+00,1.763488423387737369e-01
5.661217575371179755e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.209999999999999432e+01,7.271759258999999531e+00,2.079646712999999991e+01,1.000000000000000000e+00,1.934088313568629435e-03,3.287869091893903715e+02,1.571572137531349167e+00,1.444426779083072265e-01
2.279903585082779927e+01,7.161706197000000884e+00,9.380391351000000100e+01,4.309166667000000217e+01,-7.773148149999999923e-01,5.033448939830000057e+01,1.000000000000000000e+00,2.397796738045944454e-03,5.985661685846591809e+02,1.637025431276780463e+00,2.135381685470186253e-01
0.000000000000000000e+00,6.506031330999999795e+01,3.242854940999999940e+02,3.844166666999999649e+01,1.587314815000000046e+01,2.244450509329999832e+01,0.000000000000000000e+00,1.163744389095558700e-03,7.872795966466964046e+02,1.712874417200004107e+00,1.520323891143737505e-01
0.000000000000000000e+00,2.177837896999999998e+02,1.438999343000000124e+02,5.238333332999999925e+01,2.325833332999999925e+01,2.504338613420000215e+01,0.000000000000000000e+00,4.329924470694817944e-03,2.428325818644280787e+02,1.156416989580218102e+00,5.073274792433000308e-02
2.220139735235619938e+01,1.106207604999999994e+01,3.085153488999999638e+00,9.251666667000000643e+01,1.359398148000000006e+01,2.380801273579999844e+01,0.000000000000000000e+00,1.705303850815381283e-03,2.762135249710030394e+02,1.145096020222331479e+00,8.562612416474325860e-02
1.608323779570000056e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.863333332999999925e+01,-6.287037039999999744e-01,3.774880207420000033e+01,1.000000000000000000e+00,4.948164456180495843e-03,4.487645691222950290e+02,1.378969954712128798e+00,2.768557895142632064e-01
1.532646533842160075e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.714999999999999858e+01,5.107870369999999660e+00,2.806073195829999989e+01,1.000000000000000000e+00,2.636769704523195170e-03,4.167017811658172377e+02,1.622662233252380570e+00,1.692828453994610627e-01
1.927215551767120161e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.392499999999999716e+01,-1.166759258999999993e+01,4.580538680499999771e+01,1.000000000000000000e+00,2.386022720868180048e-03,9.169691141552955287e+02,1.376313157466728221e+00,2.897827557718877234e-01
1.680994064122980092e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.166666666999999791e+01,-4.046759258999999886e+00,3.195388455169999986e+01,1.000000000000000000e+00,4.756321983004579632e-03,5.278658087567680468e+02,1.396925454058941529e+00,2.422088668869427641e-01
6.900870411230430435e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.194166666999999649e+01,2.418518517999999951e+00,2.815927108420000025e+01,1.000000000000000000e+00,4.272041376591428907e-03,7.164625834669868709e+02,1.204438536718637653e+00,2.877083005605031163e-01
2.263555207888870058e+01,1.218110285999999860e+02,6.695821662999999262e+02,7.577500000000000568e+01,1.621759258999999886e+01,2.655339376419999908e+01,0.000000000000000000e+00,3.703251172442418703e-03,8.285120264813529047e+02,1.709718062125539895e+00,2.840746736188670130e-01
2.788335859378510140e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.940000000000000568e+01,8.788888888999998983e+00,2.061605623170000001e+01,1.000000000000000000e+00,3.667660470385333219e-03,8.326443634527042832e+02,1.344981033874490750e+00,9.487620908632071748e-02
2.114719360051190122e+01,1.228593470999999937e+02,4.171193028000000140e+02,5.549166667000000075e+01,-8.361111110999999596e+00,5.989674300920000150e+01,1.000000000000000000e+00,1.358731560304630125e-03,2.728069458114778172e+02,1.361486458868025329e+00,2.458181973462481018e-01
0.000000000000000000e+00,6.435539393999999902e+01,2.523392657000000128e+01,6.456666667000000359e+01,1.352407408000000011e+01,2.112920950000000175e+01,0.000000000000000000e+00,3.595009554233450505e-03,4.319677408068914133e+02,1.288830253931833036e+00,2.176664342541329011e-01
2.779190104035039965e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.269166667000000359e+01,-1.974537036999999939e+00,3.905622791580000097e+01,1.000000000000000000e+00,1.236237578138504791e-03,2.954380730542202400e+02,1.388848289315375961e+00,1.415438962264566336e-01
1.312262579016250008e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.862500000000000000e+01,2.561111110999999774e+00,3.427408383000000214e+01,1.000000000000000000e+00,3.573283274562777476e-03,8.624031180153806417e+02,1.393406621629508013e+00,1.385911337832926304e-01
2.623356293853930055e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.840000000000000568e+01,2.512037036999999806e+00,3.505293704999999704e+01,1.000000000000000000e+00,1.721812408906632594e-03,8.717458500918360187e+02,1.681936977420485313e+00,1.917035191591142662e-01
5.092265399462349684e+00,7.168425451999999609e+01,1.502591776999999951e+01,8.789166667000000643e+01,1.379583333000000067e+01,2.541265021750000130e+01,1.000000000000000000e+00,4.013045338420320220e-03,7.481874274092649557e+02,1.655909075874456127e+00,2.468390671244106715e-01
2.289611703706880164e+01,1.771444401999999627e+02,1.078399442999999902e+00,6.561666667000000075e+01,1.067222222000000009e+01,2.112020344920000170e+01,0.000000000000000000e+00,3.573283274562777476e-03,8.624031180153806417e+02,1.393406621629508013e+00,1.385911337832926304e-01
5.613646452471340353e+01,1.856623551999999790e+02,1.688862514999999860e+02,6.104999999999999716e+01,-4.675925926000000565e+00,5.172069930669999849e+01,1.000000000000000000e+00,2.710317998212594028e-03,5.420392821917571382e+02,1.609045265410323777e+00,2.971046738876080839e-01
1.128145366242290004e+00,1.800434634000000074e+02,3.256976023999999938e+02,5.938333332999999925e+01,1.316249999999999964e+01,2.277313748670000138e+01,1.000000000000000000e+00,1.046787518308506552e-03,2.540718134966236903e+02,1.143589965718087242e+00,1.174278113248759248e-01
2.009114817769659922e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.686666667000000075e+01,4.406944444999999710e+00,3.988441646829999598e+01,1.000000000000000000e+00,4.626627773952131026e-03,6.430342098359487863e+02,1.494749238332789165e+00,2.794851206178539105e-01
2.647691257841569978e+01,1.244118886999999951e+01,1.240225893000000079e+00,8.424166667000000075e+01,8.928240740999999758e+00,3.697503193920000086e+01,1.000000000000000000e+00,2.904950149537445687e-03,3.459000597639321768e+02,1.591683661259200466e+00,1.804895251542102119e-01
2.067915633859769997e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.759999999999999432e+01,1.047731482000000014e+01,2.969335814749999969e+01,1.000000000000000000e+00,2.854441280635278133e-03,5.888214708342868562e+02,1.232482830229531645e+00,1.187565487879695542e-01
2.213118301881180017e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.089999999999999858e+01,-7.038888888999999871e+00,3.567534024670000292e+01,1.000000000000000000e+00,3.842912964318862586e-03,7.189611989058296331e+02,1.512900057398981701e+00,2.870268238371321279e-01
2.193340766975899925e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.979166666999999791e+01,7.708333330000000094e-01,4.834607768499999736e+01,1.000000000000000000e+00,1.531284611953689055e-03,6.795028561248464030e+02,1.548888603744717374e+00,4.325475346705422164e-02
2.341777948134869902e+01,8.896516701000000182e+01,2.755065206000000266e+00,9.300833332999999925e+01,1.248657406999999964e+01,3.204734419500000087e+01,1.000000000000000000e+00,1.163744389095558700e-03,7.872795966466964046e+02,1.712874417200004107e+00,1.520323891143737505e-01
0.000000000000000000e+00,1.541599621999999954e+02,6.252110251000000289e+02,4.823333333000000067e+01,2.326249999999999929e+01,2.025468839750000072e+01,0.000000000000000000e+00,3.155599650884892242e-03,3.852563772083410640e+02,1.528196510677727105e+00,6.267162980161829211e-02
8.042781390443450107e+01,5.721014698999999837e+01,4.687867454999999950e+01,6.542499999999999716e+01,-5.932407407000000354e+00,6.654586958250000350e+01,1.000000000000000000e+00,1.852672079947059042e-03,2.309456351406304293e+02,1.316587711206065547e+00,1.620800857636898462e-01
2.049587671785479870e+01,8.970717274000000430e+01,5.959822402000000920e+02,4.841666666999999791e+01,-2.489351851999999976e+00,3.407449152579999918e+01,1.000000000000000000e+00,1.158962013591483334e-03,3.555724271839590642e+02,1.534381991602795425e+00,1.613198226202016139e-01
2.374490983185519966e+01,6.147882204999999800e+01,5.944142610000000548e-01,8.603333333000000493e+01,4.689814815000000081e+00,3.633611759170000255e+01,1.000000000000000000e+00,3.502091702430740021e-03,4.920747048114934046e+02,1.711132012133297131e+00,1.291657029429929271e-01
2.009814774223420031e+01,2.868795466999999917e+02,3.084793771999999876e+02,5.386666667000000075e+01,8.245370370000000282e-01,4.199091171330000094e+01,1.000000000000000000e+00,4.948164456180495843e-03,4.487645691222950290e+02,1.378969954712128798e+00,2.768557895142632064e-01
2.161342198616240040e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.291666666999999791e+01,5.288425926000000388e+00,2.918430489329999844e+01,1.000000000000000000e+00,3.631307962218118402e-03,4.827258136247086782e+02,1.350879298388139693e+00,1.200794459234259537e-01
1.331277187165819953e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.244166666999999649e+01,-4.930555560000000059e-01,3.410538186250000336e+01,1.000000000000000000e+00,3.744688766127054948e-03,5.806793323229542239e+02,1.400921272516025162e+00,2.218030212695564218e-01
2.408688267978460118e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.102499999999999858e+01,7.296759258999999886e+00,2.184437781829999992e+01,1.000000000000000000e+00,2.094312348833432275e-03,2.499298398502469638e+02,1.360453450963232891e+00,1.123556629470736784e-01
3.465011710657010013e+01,7.521526751000000388e+01,8.292719450000000103e-01,6.516666666999999791e+01,-3.981481481999999961e+00,5.046664652670000351e+01,1.000000000000000000e+00,2.298381235633718215e-03,7.340290173892925623e+02,1.238295198006377440e+00,1.409834943108304872e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.756666628000000685e+01,1.020879651000000088e+01,2.140762175920000132e+01,0.000000000000000000e+00,2.920896325255330564e-03,7.790140281459426888e+02,1.242185071633659543e+00,8.236308246755484619e-02
6.270889557254729851e+01,5.450178113999999852e+01,2.064721960000000245e-01,7.750000000000000000e+01,-4.549074073999999968e+00,6.912184935250000706e+01,1.000000000000000000e+00,4.766283376614981020e-03,4.282799162420939183e+02,1.413971493381880995e+00,3.398113576125512403e-02
