# iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,OAH %,OAT C,Mull SWT C,Heat Mode,mullInsulationThickness,intMass,mullSurfaceArea,infilRate
2.546684352824999920e+01,3.189023769646239970e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.301666666999999933e+01,-1.672685184999999963e+00,3.912734949000000029e+01,1.000000000000000000e+00,3.576904716191847255e-03,2.118333811090406016e+02,1.682322511000864163e+00,2.004228425735182784e-02
1.966652090168300049e+01,3.050806612525969896e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.777499999999999858e+01,-5.714814815000000436e+00,3.394497448079999913e+01,1.000000000000000000e+00,1.721812408906632594e-03,8.717458500918360187e+02,1.681936977420485313e+00,1.917035191591142662e-01
2.135894225926130119e+01,7.487851964191989396e+01,4.064652287999999913e+01,7.814342900000000036e-02,8.092499999999999716e+01,-3.821296296999999953e+00,6.735499041580000323e+01,1.000000000000000000e+00,4.941631753317464980e-03,7.971769063399715378e+02,1.603901127022791639e+00,1.469931273799283677e-01
2.045771340241719827e+01,1.628594072333179876e-01,1.259650381999999951e+02,8.867883899999999819e-01,5.410000000000000142e+01,1.386898148000000042e+01,2.317113930080000017e+01,8.333333330000000649e-02,1.497062010253701492e-03,4.399208479854462439e+02,1.258857637895262283e+00,2.000126570295154282e-01
2.124107690289210026e+01,2.422203089508180085e+01,4.733761032000000313e+00,9.035971609999999821e-01,7.320833333000000209e+01,1.990740699999999849e-02,4.171382893580000228e+01,1.000000000000000000e+00,1.892446491050586363e-03,3.263146605268157145e+02,1.256526648626056897e+00,2.662624995382661952e-01
2.241659585632070062e+01,4.315088788267869901e+00,1.234831065999999851e+02,8.642621687000000748e+02,4.574166667000000075e+01,1.111527777999999955e+01,2.333710740829999963e+01,1.000000000000000000e+00,3.658760112258528478e-03,7.521081822631390423e+02,1.131462503166986489e+00,9.672905133677735245e-02
2.260475582670170169e+01,1.572600927197079912e+01,8.597748217000000182e+01,3.847596400000000139e-02,9.688333332999999925e+01,1.061296296000000083e+01,4.489073721329999955e+01,1.000000000000000000e+00,1.675439034404855188e-03,2.919202032411939740e+02,1.686611673154965851e+00,3.822028405362299514e-02
2.213079128873749823e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.968333332999999641e+01,1.529259258999999993e+01,2.400671551829999828e+01,0.000000000000000000e+00,4.302602344301006965e-03,2.658072196325966843e+02,1.533936257626385524e+00,1.093685951155822511e-01
2.153316899405020024e+01,8.199612100825889982e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.199166667000000075e+01,-2.494444443999999983e+00,2.415412078749999836e+01,1.000000000000000000e+00,1.585580070708691568e-03,2.411374684103782613e+02,1.493692091513911580e+00,8.135252868450341956e-02
2.093176558572750068e+01,3.150837131372970035e+01,7.161706197000000884e+00,9.380391351000000100e+01,4.309166667000000217e+01,-7.773148149999999923e-01,5.033448939830000057e+01,1.000000000000000000e+00,3.947283022515024782e-03,9.279000243803911872e+02,1.292258997002649235e+00,2.283171975819186794e-01
2.057619630390340149e+01,1.761239083701969932e+01,1.480851456999999982e+02,3.104982916999999887e+01,5.568333333000000351e+01,6.833333329999999872e-01,4.098308625079999956e+01,1.000000000000000000e+00,4.697324657326983760e-03,8.759447396826960812e+02,1.233237229004323199e+00,1.573322319119351276e-01
1.991660197702649882e+01,0.000000000000000000e+00,3.685053837999999971e+00,5.885914859999999971e-01,9.634166666999999507e+01,1.036527777999999955e+01,2.111285740750000173e+01,0.000000000000000000e+00,1.877059016574952064e-03,9.061730711556226652e+02,1.700088246924905011e+00,2.376169486045298096e-01
2.384485563220360049e+01,0.000000000000000000e+00,2.700786258999999632e+02,1.072086618000000016e+02,6.171666667000000217e+01,1.743564814999999868e+01,2.286195138420000106e+01,0.000000000000000000e+00,4.147111617661717112e-03,3.100262289733286707e+02,1.618141513071331916e+00,1.931012020996539236e-01
2.212562199399550167e+01,0.000000000000000000e+00,1.345599379000000040e+00,1.912125827999999927e+01,7.278333333000000493e+01,1.545324074000000003e+01,2.360738036580000099e+01,0.000000000000000000e+00,4.108161119853676393e-03,7.893883443799644510e+02,1.440562030262353854e+00,1.334855991740805659e-01
2.129203184878339883e+01,1.569336196869280009e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.778333333000000493e+01,-2.825000000000000178e+00,3.755812127250000287e+01,1.000000000000000000e+00,4.389305166543653464e-03,4.967797970007531490e+02,1.357419951208637121e+00,8.894318750939890494e-02
2.296783908126090168e+01,2.686310876757239896e+01,1.513792633000000194e+02,1.659585474000000005e+01,6.883333333000000209e+01,2.976851850000000188e-01,4.261294574080000075e+01,1.000000000000000000e+00,3.542008701609071757e-03,5.399388898028706762e+02,1.485956381646307944e+00,1.255803958509618679e-01
2.320373955029640101e+01,2.448485010532889916e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.429999999999999716e+01,4.604166667000000324e+00,3.958413923919999888e+01,1.000000000000000000e+00,4.165921385012424233e-03,6.825900008270232320e+02,1.600883096230164115e+00,9.984445361932824115e-02
2.177881471110200096e+01,1.018429555921870033e+01,1.254072388999999959e+02,5.317300911000000241e+00,8.379166666999999791e+01,5.243518518999999323e+00,3.482529022170000133e+01,1.000000000000000000e+00,4.664528008220765465e-03,6.335101299927937362e+02,1.170061507086936237e+00,1.758239827904875888e-02
2.347226713861380176e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.867499999999999716e+01,1.957083332999999925e+01,2.531734463000000090e+01,0.000000000000000000e+00,2.144286548538170203e-03,7.825607637831085412e+02,1.707757693969767621e+00,3.568385991339531604e-02
2.262618062114569994e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.400833332999999925e+01,1.090092592999999965e+01,1.850681775580000021e+01,0.000000000000000000e+00,2.321121255020723063e-03,2.509342815209327568e+02,1.456164032380497186e+00,2.048688500391779299e-01
2.361264257372240039e+01,0.000000000000000000e+00,1.623933116000000041e+02,1.450529725999999853e+00,7.707500000000000284e+01,1.065833332999999961e+01,2.109402754250000100e+01,0.000000000000000000e+00,2.185966029408805376e-03,4.666374774068910938e+02,1.572568598319708855e+00,2.081794561712584091e-02
2.353674951482280164e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.361666667000000075e+01,1.455925925999999926e+01,2.381614394420000025e+01,0.000000000000000000e+00,3.620740736492312345e-03,4.823562847477201103e+02,1.672821708166366328e+00,1.395818971126371044e-01
2.118021614783910067e+01,9.124004943970639658e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.373333332999999357e+01,9.262962962999999661e+00,2.878915930079999796e+01,1.000000000000000000e+00,4.508174271331323937e-03,7.616674917510877094e+02,1.538742079863876011e+00,2.551262410277266302e-01
2.104223664369190061e+01,2.498848518620729919e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.750833332999999925e+01,-9.000000000000000222e-01,3.666804393670000195e+01,1.000000000000000000e+00,1.314364256880376503e-03,6.053405229034708555e+02,1.419874789594514741e+00,1.651989451004340359e-01
2.200588220287480112e+01,7.855452824806850032e+00,1.631615921999999728e+02,1.215042397999999935e+01,7.904999999999999716e+01,8.988888889000000049e+00,2.176755277330000027e+01,1.000000000000000000e+00,1.638410448303543026e-03,3.600932384042500871e+02,1.706002153086286999e+00,2.583439723781976727e-01
2.299706839076770137e+01,8.427056058005129557e+01,9.911801135999999701e+01,2.540014665999999863e+02,8.251666667000000643e+01,-1.054166667000000057e+00,6.509089999920000480e+01,1.000000000000000000e+00,1.877059016574952064e-03,9.061730711556226652e+02,1.700088246924905011e+00,2.376169486045298096e-01
2.205541055836230058e+01,4.524169223422259734e+01,6.524295655000000238e+01,5.687172741000000542e+02,6.949166667000000075e+01,-2.537037039999999744e-01,5.818270069420000112e+01,1.000000000000000000e+00,3.259078445003904707e-03,7.493363935110916145e+02,1.368361967920939115e+00,1.011526894768523394e-01
2.219776309426340077e+01,3.686606839042089945e+01,8.388936069000000373e+01,1.085843507999999957e+01,9.334999999999999432e+01,2.085185184999999830e+00,4.780009550999999846e+01,1.000000000000000000e+00,1.358731560304630125e-03,2.728069458114778172e+02,1.361486458868025329e+00,2.458181973462481018e-01
1.917141524210019909e+01,1.565125763757879973e+01,1.888726109000000122e+02,6.034455576000000292e+02,5.036666667000000075e+01,1.490277778000000053e+00,3.994113463000000053e+01,1.000000000000000000e+00,4.779690522735645201e-03,3.699682635842580112e+02,1.158252563201813468e+00,2.505331428322526977e-01
2.136425704841790107e+01,3.967161075230129796e+01,4.407121348999999810e+01,2.241218888000000220e+02,7.720833333000000209e+01,-4.722222200000000120e-02,6.263785685330000064e+01,1.000000000000000000e+00,1.711351242983328398e-03,9.195228094544969508e+02,1.163701617972258129e+00,3.128587233641166171e-02
2.055460151077990005e+01,5.732415090062739971e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.508333333000000209e+01,1.092916667000000075e+01,2.764536914500000009e+01,1.000000000000000000e+00,2.946796818200620328e-03,4.694223882614934382e+02,1.210734056028324845e+00,2.399946392077434709e-01
1.896410660512160007e+01,1.978114217589930135e+01,1.972588647999999978e+02,2.219514669000000140e+02,5.014166666999999933e+01,-3.014814814999999815e+00,3.135825114170000205e+01,1.000000000000000000e+00,1.781464319824298953e-03,5.957030745319588050e+02,1.718418101108737162e+00,2.886271828006232720e-01
1.853739297734210112e+01,1.436926031180080088e+01,7.624646948000000179e+01,4.628633540000000046e-01,9.884999999999999432e+01,3.812962962999999927e+00,3.713527578749999947e+01,1.000000000000000000e+00,1.285948408714646411e-03,3.412170684390189308e+02,1.305755436983333961e+00,1.074231449338944044e-01
2.285841030979829824e+01,1.892513500813369998e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.577499999999999858e+01,1.156574074000000074e+01,2.322821085329999846e+01,1.000000000000000000e+00,4.210439650348028751e-03,6.988814850328473085e+02,1.456539227761183275e+00,2.850112261708118155e-01
2.261406166193640033e+01,0.000000000000000000e+00,4.151359650999999928e+01,1.827422189999999835e-01,6.870833333000000209e+01,1.292916667000000075e+01,2.282744446330000088e+01,0.000000000000000000e+00,2.356144795910630058e-03,3.362914550797347033e+02,1.201342978217951663e+00,1.605309213677735131e-02
2.169189159207089901e+01,9.723799235777249805e+00,1.144648165999999918e+02,7.044084582000000410e+02,7.719166667000000359e+01,7.379861111000000307e+00,3.056707221750000159e+01,1.000000000000000000e+00,1.060110175748389325e-03,6.754237559627314340e+02,1.354299902919555043e+00,2.556496937281634296e-01
2.237891701032049951e+01,1.503265337475300001e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.264166666999999933e+01,-3.898148149999999812e-01,3.268285436000000033e+01,1.000000000000000000e+00,4.350835913381718295e-03,5.021992457399105092e+02,1.575963639531437366e+00,1.834330275545796585e-01
2.171898409432260024e+01,1.176804172069140009e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.364999999999999858e+01,5.245369260000000144e-01,3.016356141670000213e+01,1.000000000000000000e+00,4.508174271331323937e-03,7.616674917510877094e+02,1.538742079863876011e+00,2.551262410277266302e-01
2.091992462529239916e+01,2.314427274010990132e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.288333332999999925e+01,-4.018981482000000049e+00,3.642407571829999569e+01,1.000000000000000000e+00,2.539537790657770289e-03,3.919471020223894584e+02,1.489563152888647490e+00,3.461009146572197048e-02
2.235829799868090006e+01,6.544956869871249694e+01,8.561680259999999709e-01,4.298598429999999637e-01,7.003333333000000493e+01,3.350925926000000388e+00,5.846859323999999702e+01,1.000000000000000000e+00,3.011370173799968533e-03,3.828021908253442689e+02,1.563343703657126715e+00,8.971546212490258410e-02
2.189817039577220115e+01,2.525013471709549862e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.735000000000000142e+01,2.206944443999999894e+00,3.542698194500000142e+01,1.000000000000000000e+00,2.144286548538170203e-03,7.825607637831085412e+02,1.707757693969767621e+00,3.568385991339531604e-02
2.265728087962749981e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.194166666999999649e+01,1.368611111000000058e+01,2.390464842169999926e+01,0.000000000000000000e+00,4.147111617661717112e-03,3.100262289733286707e+02,1.618141513071331916e+00,1.931012020996539236e-01
2.427253809703010035e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.596666666999999507e+01,1.481203703999999988e+01,2.457683148170000109e+01,0.000000000000000000e+00,4.139993468211851033e-03,5.130713579434107032e+02,1.627100936851385127e+00,5.764068884280060950e-02
2.403345427050500049e+01,2.054271707035379890e+01,1.887134158000000070e+02,1.164397355999999917e+02,6.379166666999999791e+01,1.830092593000000045e+00,3.691841888829999618e+01,1.000000000000000000e+00,4.139993468211851033e-03,5.130713579434107032e+02,1.627100936851385127e+00,5.764068884280060950e-02
2.351076660047590039e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.820833333000000209e+01,1.141666666999999968e+01,2.267147310670000238e+01,0.000000000000000000e+00,4.047036061234993154e-03,6.123538360916219290e+02,1.446562592415741921e+00,1.264505687341711537e-01
2.236725723516699915e+01,1.554020566752340038e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.496666666999999507e+01,1.160694445000000030e+01,3.275601051329999791e+01,1.000000000000000000e+00,2.221443429335674680e-03,7.776058691553723747e+02,1.467558727478348590e+00,2.519522034045247327e-01
1.996464889070389859e+01,2.012315435066780012e+01,1.301425175999999908e+02,5.921010242999999491e+02,6.679999999999999716e+01,-8.416203703999999064e+00,4.253093550999999906e+01,1.000000000000000000e+00,3.436001538390674216e-03,8.452604674981239441e+02,1.219229010415731507e+00,1.746717134654330872e-01
2.019839785138229971e+01,1.043332543980480054e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.400833332999999925e+01,4.641203703999999597e+00,2.801121413750000144e+01,1.000000000000000000e+00,2.410868984183883734e-03,4.688278277131037157e+02,1.335639081427556052e+00,1.021902036341341830e-01
1.866222415981199845e+01,7.829135333939279739e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.405833332999999641e+01,3.353703703999999952e+00,2.160522363920000188e+01,1.000000000000000000e+00,3.542008701609071757e-03,5.399388898028706762e+02,1.485956381646307944e+00,1.255803958509618679e-01
1.885043153966489982e+01,1.141068258069270058e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.244166666999999649e+01,-4.930555560000000059e-01,3.410538186250000336e+01,1.000000000000000000e+00,1.824595717907360982e-03,2.051256712808457507e+02,1.249918692553785071e+00,2.298438825507010952e-01
2.164376276848679836e+01,1.219123985933189935e+01,2.454896862000000013e+01,6.023649201000000630e+02,4.210000000000000142e+01,5.407407410000000247e-01,3.505717237000000353e+01,1.000000000000000000e+00,3.925420329110636958e-03,7.230110565593307683e+02,1.198860752837701105e+00,6.842576909438516375e-02
2.123506369049579945e+01,2.198240510605939946e+00,2.359502254000000221e+02,2.482546705000000031e+02,5.596666667000000217e+01,1.046481481000000002e+01,2.150159742749999836e+01,1.000000000000000000e+00,2.292426555402274704e-03,6.030346213077508537e+02,1.629031692046471136e+00,5.462092826985590066e-02
2.539474803572970174e+01,3.601379085700860117e+01,5.872682866000000246e+01,6.875104833999999698e+01,5.892499999999999716e+01,-3.150925926000000210e+00,4.779581199079999720e+01,1.000000000000000000e+00,4.139993468211851033e-03,5.130713579434107032e+02,1.627100936851385127e+00,5.764068884280060950e-02
2.160015080720719993e+01,2.672124921539699827e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.118333332999999641e+01,3.132407407000000088e+00,3.793949773579999629e+01,1.000000000000000000e+00,2.364428052990825285e-03,2.155904227804984430e+02,1.659045652520132474e+00,2.591730854628634395e-01
2.167125643037880067e+01,2.061720044335960011e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.290000000000000568e+01,2.692129630000000162e+00,3.414691521329999802e+01,1.000000000000000000e+00,2.673480045561335301e-03,7.407124838596861309e+02,1.511645752404624732e+00,1.991654387462573894e-01
2.125175498515390160e+01,2.225774394395759970e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.300000000000000000e+01,9.023148149999999923e-01,3.666269652420000114e+01,1.000000000000000000e+00,1.007834901992795329e-03,5.108218341874638782e+02,1.318994543124151653e+00,7.631498832405850252e-02
1.912014423604719937e+01,8.020707543053280375e+00,4.892306351999999947e+01,2.619747709999999952e-01,9.766666666999999791e+01,1.423240741000000043e+01,2.901943422579999776e+01,1.000000000000000000e+00,3.758873547076145918e-03,9.369524060286159965e+02,1.126425879058989166e+00,1.977695776181008502e-01
2.147768113147250091e+01,3.629137585761539953e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.406666667000000359e+01,-2.239814814999999903e+00,4.004006199079999817e+01,1.000000000000000000e+00,1.877059016574952064e-03,9.061730711556226652e+02,1.700088246924905011e+00,2.376169486045298096e-01
1.597002173775909917e+01,1.160601520448719981e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.144166667000000359e+01,-4.088888888999999693e+00,3.620924232920000208e+01,1.000000000000000000e+00,4.272041376591428907e-03,7.164625834669868709e+02,1.204438536718637653e+00,2.877083005605031163e-01
2.072059193361790008e+01,1.326741981418870076e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.012500000000000000e+01,-6.194444444000000161e+00,3.153018933330000095e+01,1.000000000000000000e+00,2.977030645069220129e-03,8.358725773596079307e+02,1.347977815122314071e+00,2.037484286578080117e-01
2.080526996827819985e+01,1.535442701652089958e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.854999999999999716e+01,2.366666667000000057e+00,3.563705087999999677e+01,1.000000000000000000e+00,3.120874168752915331e-03,6.235314881598560532e+02,1.368764898487480064e+00,2.339099693625845966e-01
2.244114035800140172e+01,1.112438974283450044e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.811666667000000075e+01,4.217592591999999918e+00,3.726729326419999921e+01,1.000000000000000000e+00,4.179868108572955092e-03,6.351317699966004966e+02,1.257874797332286132e+00,9.049919346397035380e-02
2.314752898429290084e+01,1.896470340893090167e+01,2.741563474999999812e+02,1.228207175000000007e+02,5.564999999999999858e+01,2.600000000000000089e+00,3.439692217920000417e+01,1.000000000000000000e+00,4.405907739878772537e-03,9.608120377049306171e+02,1.498155789825151185e+00,6.495283742205516797e-02
2.251892520850919865e+01,1.202782501889380073e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.539999999999999858e+01,9.012962962999999661e+00,1.955999790579999953e+01,1.000000000000000000e+00,3.658760112258528478e-03,7.521081822631390423e+02,1.131462503166986489e+00,9.672905133677735245e-02
2.128269949758659862e+01,0.000000000000000000e+00,4.151359650999999928e+01,1.827422189999999835e-01,6.870833333000000209e+01,1.292916667000000075e+01,2.282744446330000088e+01,0.000000000000000000e+00,2.854441280635278133e-03,5.888214708342868562e+02,1.232482830229531645e+00,1.187565487879695542e-01
2.094113177326600095e+01,2.518309527913719847e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.114166667000000643e+01,-2.735185185000000185e+00,4.382129444579999955e+01,1.000000000000000000e+00,4.886339631806308620e-03,2.223249921240226854e+02,1.519964972502881206e+00,1.590744268634946834e-01
1.955572374431169891e+01,1.213749744158590005e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.474166667000000075e+01,1.175000000000000044e+00,1.874705165170000143e+01,1.000000000000000000e+00,2.501662177015833398e-03,8.006601191546427572e+02,1.520604282697370913e+00,1.495353297773675538e-01
2.116175150605349842e+01,2.255992876658410040e+01,6.100516651000000223e+01,9.908751529999999530e-01,9.855833332999999641e+01,8.000000000000000000e+00,3.982166111669999964e+01,1.000000000000000000e+00,1.892446491050586363e-03,3.263146605268157145e+02,1.256526648626056897e+00,2.662624995382661952e-01
2.142073055553600014e+01,3.972949365531449928e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.096666667000000217e+01,-5.838425926000000210e+00,4.154008467579999575e+01,1.000000000000000000e+00,2.262878208738006332e-03,5.177852966958391789e+02,1.717641956315186125e+00,2.762231321846301824e-01
2.320383795604509913e+01,4.622676816192220173e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.520000000000000284e+01,-2.393518520000000038e-01,4.871738509330000255e+01,1.000000000000000000e+00,1.269541520864374533e-03,3.159445062085518430e+02,1.504247683342905484e+00,2.595464945044714256e-01
2.068791356227430001e+01,3.041896178373880044e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.700833332999999925e+01,1.046527777999999920e+01,2.198917289079999904e+01,1.000000000000000000e+00,1.130583448430549963e-03,5.222167856402792268e+02,1.139732713516237839e+00,2.386670687681820280e-01
2.170633634484219954e+01,0.000000000000000000e+00,7.427184670000001177e+01,5.232542017000000101e+00,7.638333332999999925e+01,5.645833332999999676e+00,5.061337939919999940e+01,0.000000000000000000e+00,3.667660470385333219e-03,8.326443634527042832e+02,1.344981033874490750e+00,9.487620908632071748e-02
